screen_name,location,followers_count,friends_count,listed_count,favorites_count,verified,statuses_count,status,name
slowpoke_bot,ã‚„ã©ã‚“ã®äº•æˆ¸,221,249,1,None,None,49801,"{u'lang': u'ja', u'text': u'\u89e3\u7981\u3057\u3061\u3083\u3063\u305f\u3082\u306e\u306f\u4ed5\u65b9\u306a\u3044\u3057\u56db\u4e16\u4ee3\u4e71\u6570\u3067\u304d\u306a\u3044\u3084\u3064\u304c\u56db\u4e16\u4ee3\u306b\u3044\u305f\u6e96\u4f1d\u4f7f\u3046\u306e\u306f\u52dd\u624b\u306a\u3093\u3060\u304c\u305d\u3046\u3044\u3046\u3084\u3064\u306b\u9650\u3063\u3066\u4eba\u306e\u52aa\u529b\u3082\u8003\u3048\u305a\u306b\u300c\u56db\u4e16\u4ee3\u4e71\u6570\u53a8\u3056\u307e\u3041wwwww\u300d\u3068\u304b\u3044\u3046\u304b\u3089\u6c11\u5ea6\u4f4e\u3044\u306a\u30fc\u3063\u3066\u601d\u3046', u'created_at': u'Sun Apr 09 21:54:04 +0000 2017', u'hashtags': [], u'user_mentions': [], u'source': u'<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', u'id_str': u'851191508929622017', u'urls': [], u'id': 851191508929622017}",ã‚„ã©ã‚“bot
SMizoroki,Japan - US,449,434,15,3370,TRUE,924,"{'created_at': 'Tue Apr 11 10:22:53 +0000 2017', 'id': 851742339647328256, 'id_str': '851742339647328256', 'text': 'RT @TheMattWilstein: ‰ÛÏUnited Airlines: Fuck you.‰Û @jimmykimmel went nuts on @united tonight:  https://t.co/8cx6qnc4px #NewUnitedAirlinesMot‰Û_', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheMattWilstein', 'name': 'Matt Wilstein', 'id': 86870268, 'id_str': '86870268', 'indices': [3, 19]}, {'screen_name': 'jimmykimmel', 'name': 'Jimmy Kimmel', 'id': 26053643, 'id_str': '26053643', 'indices': [50, 62]}, {'screen_name': 'united', 'name': 'United', 'id': 260907612, 'id_str': '260907612', 'indices': [76, 83]}], 'urls': [{'url': 'https://t.co/8cx6qnc4px', 'expanded_url': 'http://thebea.st/2olwFC4', 'display_url': 'thebea.st/2olwFC4', 'indices': [94, 117]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Apr 11 04:44:47 +0000 2017', 'id': 851657256638623744, 'id_str': '851657256638623744', 'text': '‰ÛÏUnited Airlines: Fuck you.‰Û @jimmykimmel went nuts on @united tonight:  https://t.co/8cx6qnc4px‰Û_ https://t.co/NRXPWa2WCs', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jimmykimmel', 'name': 'Jimmy Kimmel', 'id': 26053643, 'id_str': '26053643', 'indices': [29, 41]}, {'screen_name': 'united', 'name': 'United', 'id': 260907612, 'id_str': '260907612', 'indices': [55, 62]}], 'urls': [{'url': 'https://t.co/8cx6qnc4px', 'expanded_url': 'http://thebea.st/2olwFC4', 'display_url': 'thebea.st/2olwFC4', 'indices': [73, 96]}, {'url': 'https://t.co/NRXPWa2WCs', 'expanded_url': 'https://twitter.com/i/web/status/851657256638623744', 'display_url': 'twitter.com/i/web/status/8‰Û_', 'indices': [98, 121]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1571, 'favorite_count': 2014, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1571, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",Saki Mizoroki
sngknt_bot,None,1984,151,None,None,None,85837,"{u'lang': u'ja', u'text': u'\u65e5\u3005\u3084\u3063\u3066\u304f\u4ed5\u4e8b\u306e\u4e2d\u3067\u81ea\u7136\u3068\u52a9\u3051\u5408\u3063\u3066\u308b\u3053\u3068\u304c\u3001\u6570\u3048\u304d\u308c\u306a\u3044\u304f\u3089\u3044\u3042\u308b\u3068\u601d\u3046\u3002\u3067\u3082\u3001\u30aa\u30ec\u304c\u52a9\u3051\u3066\u3042\u3052\u305f\u3068\u304b\u52a9\u3051\u3066\u3082\u3089\u3063\u305f\u3063\u3066\u3044\u3046\u81ea\u899a\u306f\u306a\u3044\u306e\u3002\u52a9\u3051\u5408\u3063\u3066\u3044\u304f\u3053\u3068\u304c\u3001\u81ea\u7136\u3068\u8eab\u4f53\u306b\u3057\u307f\u3053\u3093\u3058\u3083\u3063\u3066\u308b\u3093\u3060\u3088\u306d\u3002\u30e1\u30f3\u30d0\u30fc\u3068\u306f\u3053\u308c\u304b\u3089\u3082\u305a\u3063\u3068\u3001\u305d\u3046\u3044\u3046\u95a2\u4fc2\u3067\u3044\u305f\u3044\u306a\u3063\u3066\u601d\u3063\u3066\u308b\u3002', u'created_at': u'Sun Apr 09 21:54:04 +0000 2017', u'hashtags': [], u'user_mentions': [], u'source': u'<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', u'id_str': u'851191508099244032', u'urls': [], u'id': 851191508099244032}",åƒè³€å¥æ°¸bot
Snipars_ITBot,,310,96,7,1736,FALSE,9123,"{'favorite_count': 0, 'id': 544898706307571713, 'text': '@mroutofsanity whenever i see, well you could have it redirect to :D', 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': 'livingautomode', 'retweeted': False, 'source': '<a href=""https://www.twitter.com/ITBot_Central"" rel=""nofollow"">ITBot_Central</a>', 'contributors': None, 'id_str': '544898706307571713', 'in_reply_to_user_id': 2682028838, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': '544898691317129216', 'lang': 'en', 'geo': None, 'created_at': 'Tue Dec 16 16:55:49 +0000 2014', 'in_reply_to_status_id': 544898691317129216, 'retweet_count': 0, 'in_reply_to_user_id_str': '2682028838'}",â„¢sniparsâ„¢_ITBot
SnoopDogg,LBC,16514631,2740,44207,None,TRUE,38630,"{u'lang': u'und', u'text': u'\U0001f914\nhttps://t.co/Nqoe2yDi9R', u'created_at': u'Sun Apr 09 19:10:13 +0000 2017', u'hashtags': [], u'user_mentions': [], u'source': u'<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', u'id_str': u'851150271967375361', u'urls': [{u'url': u'https://t.co/Nqoe2yDi9R', u'expanded_url': u'https://twitter.com/MERRYJANE/status/848887817992376321'}], u'retweet_count': 44, u'id': 851150271967375361, u'favorite_count': 256}",Snoop Dogg
Soldier76bot,Around my enemies,2568,1,442,228,FALSE,151051,"{'favorite_count': 0, 'id': 851437447816896512, 'text': 'Some #overwatch https://t.co/B7EPt5Bcmg', 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""https://www.tumblr.com/blog/soldier76bot"" rel=""nofollow"">Soldier 76 bot</a>', 'contributors': None, 'id_str': '851437447816896512', 'in_reply_to_user_id': None, 'favorited': False, 'extended_entities': {'media': [{'sizes': {'small': {'h': 221, 'w': 236, 'resize': 'fit'}, 'large': {'h': 221, 'w': 236, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 221, 'w': 236, 'resize': 'fit'}}, 'url': 'https://t.co/B7EPt5Bcmg', 'id': 851437445971406849, 'expanded_url': 'https://twitter.com/Soldier76bot/status/851437447816896512/photo/1', 'id_str': '851437445971406849', 'media_url_https': 'https://pbs.twimg.com/media/C9Dp2JOXcAEBN-7.jpg', 'display_url': 'pic.twitter.com/B7EPt5Bcmg', 'media_url': 'http://pbs.twimg.com/media/C9Dp2JOXcAEBN-7.jpg', 'indices': [16, 39], 'type': 'photo'}]}, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [{'text': 'overwatch', 'indices': [5, 15]}], 'symbols': [], 'media': [{'sizes': {'small': {'h': 221, 'w': 236, 'resize': 'fit'}, 'large': {'h': 221, 'w': 236, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 221, 'w': 236, 'resize': 'fit'}}, 'url': 'https://t.co/B7EPt5Bcmg', 'id': 851437445971406849, 'expanded_url': 'https://twitter.com/Soldier76bot/status/851437447816896512/photo/1', 'id_str': '851437445971406849', 'media_url_https': 'https://pbs.twimg.com/media/C9Dp2JOXcAEBN-7.jpg', 'display_url': 'pic.twitter.com/B7EPt5Bcmg', 'media_url': 'http://pbs.twimg.com/media/C9Dp2JOXcAEBN-7.jpg', 'indices': [16, 39], 'type': 'photo'}]}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Mon Apr 10 14:11:21 +0000 2017', 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'retweet_count': 0, 'in_reply_to_user_id_str': None}",Soldier 76
SoundAdviceBot,,109,345,9,26,FALSE,10129,"{'favorite_count': 0, 'id': 851438868540862470, 'text': 'pro tip: never use 80 piece orchestra with hard panning', 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'contributors': None, 'id_str': '851438868540862470', 'in_reply_to_user_id': None, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Mon Apr 10 14:16:59 +0000 2017', 'in_reply_to_status_id': None, 'retweet_count': 0, 'in_reply_to_user_id_str': None}",sound advice bot
SpaceJamCheck,Space,1520,1,24,0,FALSE,12265,"{'favorite_count': 1, 'id': 851404416112615424, 'text': ""It's 2017 and the Space Jam website is still online (2017-04-10 12:00:05 UTC)"", 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://muffinlabs.com"" rel=""nofollow"">botly</a>', 'contributors': None, 'id_str': '851404416112615424', 'in_reply_to_user_id': None, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Mon Apr 10 12:00:05 +0000 2017', 'in_reply_to_status_id': None, 'retweet_count': 0, 'in_reply_to_user_id_str': None}",Space Jam Status
spacetravelbot,exploring deep space,2875,4,97,2,FALSE,9659,"{'favorite_count': 1, 'id': 851439036308881410, 'text': 'You are in an unfamiliar system. The systems red class star shines from the center. A turquoise planet is close enough for you to orbit', 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'contributors': None, 'id_str': '851439036308881410', 'in_reply_to_user_id': None, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Mon Apr 10 14:17:39 +0000 2017', 'in_reply_to_status_id': None, 'retweet_count': 1, 'in_reply_to_user_id_str': None}",space traveler
SportsCenter,"Bristol, CT",31673758,1676,43419,None,TRUE,93432,"{u'lang': u'en', u'text': u'LeBron is getting fancy out here. \U0001f440 #SCtop10 https://t.co/GorR5KQU7T', u'created_at': u'Sun Apr 09 21:10:30 +0000 2017', u'hashtags': [{u'text': u'SCtop10'}], u'user_mentions': [], u'source': u'<a href=""https://www.twitter.com"" rel=""nofollow"">Vine Camera</a>', u'id_str': u'851180542410330112', u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/SportsCenter/status/851180542410330112/video/1', u'display_url': u'pic.twitter.com/GorR5KQU7T', u'url': u'https://t.co/GorR5KQU7T', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/851180528321667072/pu/img/TkVCprqPVRNgCRa0.jpg', u'video_info': {u'aspect_ratio': [1, 1], u'duration_millis': 6166, u'variants': [{u'url': u'https://video.twimg.com/ext_tw_video/851180528321667072/pu/pl/_gSVE4cnfd8F-xZX.m3u8', u'content_type': u'application/x-mpegURL'}, {u'url': u'https://video.twimg.com/ext_tw_video/851180528321667072/pu/vid/480x480/mkna2J_sbXm5FOMO.mp4', u'bitrate': 832000, u'content_type': u'video/mp4'}, {u'url': u'https://video.twimg.com/ext_tw_video/851180528321667072/pu/vid/240x240/XKr4la3Qef_DAccS.mp4', u'bitrate': 320000, u'content_type': u'video/mp4'}]}, u'sizes': {u'large': {u'h': 480, u'resize': u'fit', u'w': 480}, u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 480, u'resize': u'fit', u'w': 480}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'type': u'video', u'id': 851180528321667072, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/851180528321667072/pu/img/TkVCprqPVRNgCRa0.jpg'}], u'retweet_count': 1835, u'id': 851180542410330112, u'favorite_count': 3845}",SportsCenter
SrBachchan,"Mumbai, India",26048616,1142,30431,None,TRUE,56307,"{u'lang': u'en', u'text': u'T 2489 - CORRECTION : its JOSS not Ross ..!!! Pity that the umpire also could not make this rapid a correction in their decision !!', u'created_at': u'Sun Apr 09 19:44:35 +0000 2017', u'hashtags': [], u'user_mentions': [], u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'id_str': u'851158923746787328', u'urls': [], u'retweet_count': 80, u'id': 851158923746787328, u'favorite_count': 497}",Amitabh Bachchan
stephemcneal,"New York, NY",2738,450,74,803,TRUE,6932,"{'created_at': 'Tue Apr 11 17:41:48 +0000 2017', 'id': 851852800195567616, 'id_str': '851852800195567616', 'text': 'https://t.co/WoFUtMxfVi', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 851852773293469696, 'id_str': '851852773293469696', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C9JjlYEWsAAcUR0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9JjlYEWsAAcUR0.jpg', 'url': 'https://t.co/WoFUtMxfVi', 'display_url': 'pic.twitter.com/WoFUtMxfVi', 'expanded_url': 'https://twitter.com/stephemcneal/status/851852800195567616/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 662, 'h': 179, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 662, 'h': 179, 'resize': 'fit'}, 'medium': {'w': 662, 'h': 179, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 851852773293469696, 'id_str': '851852773293469696', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C9JjlYEWsAAcUR0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9JjlYEWsAAcUR0.jpg', 'url': 'https://t.co/WoFUtMxfVi', 'display_url': 'pic.twitter.com/WoFUtMxfVi', 'expanded_url': 'https://twitter.com/stephemcneal/status/851852800195567616/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 662, 'h': 179, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 662, 'h': 179, 'resize': 'fit'}, 'medium': {'w': 662, 'h': 179, 'resize': 'fit'}}}, {'id': 851852789231779845, 'id_str': '851852789231779845', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C9JjmTcWAAUGN4p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9JjmTcWAAUGN4p.jpg', 'url': 'https://t.co/WoFUtMxfVi', 'display_url': 'pic.twitter.com/WoFUtMxfVi', 'expanded_url': 'https://twitter.com/stephemcneal/status/851852800195567616/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 154, 'h': 36, 'resize': 'fit'}, 'medium': {'w': 154, 'h': 36, 'resize': 'fit'}, 'small': {'w': 154, 'h': 36, 'resize': 'fit'}, 'thumb': {'w': 36, 'h': 36, 'resize': 'crop'}}}, {'id': 851852789366104064, 'id_str': '851852789366104064', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C9JjmT8XoAAs9iQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C9JjmT8XoAAs9iQ.jpg', 'url': 'https://t.co/WoFUtMxfVi', 'display_url': 'pic.twitter.com/WoFUtMxfVi', 'expanded_url': 'https://twitter.com/stephemcneal/status/851852800195567616/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 56, 'h': 24, 'resize': 'fit'}, 'thumb': {'w': 24, 'h': 24, 'resize': 'crop'}, 'large': {'w': 56, 'h': 24, 'resize': 'fit'}, 'small': {'w': 56, 'h': 24, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",Stephanie McNeal
stephsimbari,âœ¨,6123,583,82,13511,TRUE,6729,"{'place': None, 'retweeted': False, 'favorited': False, 'in_reply_to_user_id_str': '93743751', 'in_reply_to_status_id_str': '851186735752945664', 'geo': None, 'coordinates': None, 'in_reply_to_status_id': 851186735752945664, 'in_reply_to_user_id': 93743751, 'truncated': False, 'is_quote_status': False, 'in_reply_to_screen_name': 'respektor', 'id_str': '851259876726652928', 'text': '@respektor @SarahKSilverman ðŸ’•ðŸ’•ðŸ’•\U0001f98b\U0001f98b\U0001f98b sooo magical! THANKu for sharing ur heart W Us lady âœ¨âœ¨âœ¨', 'contributors': None, 'entities': {'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '93743751', 'name': 'regina spektor', 'screen_name': 'respektor', 'id': 93743751, 'indices': [0, 10]}, {'id_str': '30364057', 'name': 'Sarah Silverman', 'screen_name': 'SarahKSilverman', 'id': 30364057, 'indices': [11, 27]}]}, 'favorite_count': 1, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'created_at': 'Mon Apr 10 02:25:44 +0000 2017', 'id': 851259876726652928, 'lang': 'en', 'retweet_count': 0}",stephanie simbari
stevehssb_ITBot,,11,1,0,0,FALSE,9653,"{'favorite_count': 0, 'id': 616763894904803328, 'text': ""Every time he's taken a bath?"", 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""https://www.twitter.com/ITBot_Central"" rel=""nofollow"">ITBot_Central</a>', 'contributors': None, 'id_str': '616763894904803328', 'in_reply_to_user_id': None, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Fri Jul 03 00:22:26 +0000 2015', 'in_reply_to_status_id': None, 'retweet_count': 0, 'in_reply_to_user_id_str': None}",Jeb_ITBot
Stocks_Bot,None,106,1,52,None,None,65392,"{u'lang': u'en', u'text': u'Republicans Hold Weak Hand for Tax-and-Spend Poker - Bloomberg https://t.co/zkFU8RBS4A', u'created_at': u'Sun Apr 09 21:54:07 +0000 2017', u'hashtags': [], u'user_mentions': [], u'source': u'<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', u'id_str': u'851191522183622656', u'urls': [{u'url': u'https://t.co/zkFU8RBS4A', u'expanded_url': u'http://dlvr.it/NrZ4yD'}], u'id': 851191522183622656}",None
streetsnsheets,,263,1,44,7,FALSE,19722,"{'favorite_count': 0, 'id': 847520055860514816, 'text': 'Frazzled Editor in the streets, Hua Tuo, Honored Physician in the sheets', 'is_quote_status': False, 'coordinates': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/streetsnsheets"" rel=""nofollow"">In the Sheets</a>', 'contributors': None, 'id_str': '847520055860514816', 'in_reply_to_user_id': None, 'favorited': False, 'entities': {'urls': [], 'user_mentions': [], 'hashtags': [], 'symbols': []}, 'place': None, 'truncated': False, 'in_reply_to_status_id_str': None, 'lang': 'en', 'geo': None, 'created_at': 'Thu Mar 30 18:45:02 +0000 2017', 'in_reply_to_status_id': None, 'retweet_count': 0, 'in_reply_to_user_id_str': None}",In The Streets
